date,followers,following,posts
2019-09-08 15:42:56.379377,94100.0,1553,1207
2019-09-09 12:00:37.680716,94100.0,1553,1209
2019-09-10 12:00:28.050912,94300.0,1552,1209
2019-09-11 12:00:28.636689,94300.0,1552,1211
2019-09-12 12:00:30.540783,94500.0,1551,1211
2019-09-13 12:00:31.499582,94500.0,1551,1211
2019-09-14 12:00:32.893321,94600.0,1551,1212
2019-09-15 12:00:32.671071,94700.0,1551,1212
2019-09-16 12:00:31.713137,94800.0,1551,1212
2019-09-17 12:00:33.667717,94900.0,1551,1212
2019-09-18 12:00:29.944713,95000.0,1551,1212
2019-09-19 12:00:32.875747,95100.0,1550,1213
2019-09-20 12:00:32.788609,95100.0,1550,1213
2019-09-21 12:00:31.598115,95200.0,1552,1213
2019-09-22 12:00:32.926452,95300.0,1554,1213
2019-09-23 12:00:31.481699,95400.0,1554,1213
2019-09-24 12:00:33.556064,95500.0,1554,1213
2019-09-25 12:00:31.031906,95600.0,1554,1214
2019-09-26 12:00:29.376823,95700.0,1553,1215
2019-09-27 12:00:31.952863,95700.0,1553,1215
2019-09-28 12:00:29.790444,95800.0,1553,1216
2019-09-29 12:00:31.982585,95800.0,1554,1216
2019-09-30 12:00:30.632425,95900.0,1552,1216
2019-10-01 12:00:30.735862,96000.0,1551,1216
2019-10-02 12:00:31.012598,96100.0,1551,1216
2019-10-03 12:00:31.270242,96100.0,1551,1216
2019-10-04 12:00:34.138108,96200.0,1551,1216
2019-10-05 12:00:31.351284,96200.0,1551,1216
2019-10-06 12:00:33.039837,96300.0,1551,1216
2019-10-07 12:00:31.409361,96300.0,1552,1216
2019-10-08 12:00:30.868836,96400.0,1552,1216
2019-10-09 12:00:35.103664,96400.0,1552,1216
2019-10-10 12:00:31.283842,96500.0,1552,1217
2019-10-11 12:00:31.177398,96500.0,1552,1217
2019-10-12 12:00:32.540276,96500.0,1550,1218
2019-10-13 12:00:37.526233,96600.0,1551,1218
2019-10-14 12:00:33.114436,96700.0,1550,1218
2019-10-15 12:00:33.220899,96700.0,1551,1218
2019-10-16 12:00:41.694609,96800.0,1552,1218
2019-10-17 12:00:30.937737,96900.0,1552,1219
2019-10-18 12:00:32.643634,96900.0,1552,1219
2019-10-19 12:00:31.878316,97000.0,1552,1219
2019-10-20 12:00:32.613874,97000.0,1552,1219
2019-10-21 12:00:32.952866,97100.0,1552,1219
2019-10-22 12:00:32.332041,97200.0,1552,1219
2019-10-23 12:00:30.120299,97200.0,1552,1219
2019-10-24 12:00:32.311983,97200.0,1552,1220
2019-10-25 12:00:33.801955,97300.0,1552,1220
2019-10-26 12:00:30.990586,97400.0,1552,1220
2019-10-27 12:00:33.696318,97400.0,1553,1220
2019-10-28 12:00:31.391162,97400.0,1554,1220
2019-10-29 12:00:30.542470,97500.0,1554,1220
2019-10-30 12:00:33.508072,97500.0,1554,1220
2019-10-31 12:00:30.390887,97600.0,1554,1221
2019-11-01 12:00:27.979647,97600.0,1554,1221
2019-11-02 12:00:26.941215,97600.0,1554,1222
2019-11-03 12:00:27.434759,97700.0,1554,1222
2019-11-04 12:00:27.857543,97700.0,1554,1223
2019-11-05 12:00:29.032574,97800.0,1554,1223
2019-11-06 12:00:39.553093,97800.0,1553,1223
2019-11-07 12:00:29.076959,97900.0,1554,1223
2019-11-08 12:00:27.636517,97900.0,1554,1223
2019-11-09 12:00:28.401938,98000.0,1558,1224
2019-11-10 12:00:28.201116,98000.0,1558,1224
2019-11-11 12:00:29.121857,98000.0,1558,1224
2019-11-12 12:00:29.371890,98100.0,1558,1224
2019-11-13 12:00:32.345261,98200.0,1558,1224
2019-11-14 12:00:50.609285,98200.0,1558,1225
2019-11-15 12:00:29.570582,98300.0,1558,1226
2019-11-16 12:00:27.289937,98300.0,1558,1227
2019-11-17 12:00:27.322032,98300.0,1558,1227
2019-11-18 12:00:27.598721,98300.0,1558,1228
2019-11-19 12:00:29.600686,98400.0,1557,1228
2019-11-20 12:00:27.235017,98400.0,1557,1228
2019-11-21 12:00:33.620239,98500.0,1557,1228
2019-11-22 12:00:29.315380,98600.0,1557,1228
2019-11-23 12:00:25.545569,98700.0,1558,1228
2019-11-24 12:00:25.594715,98800.0,1558,1229
2019-11-25 12:00:25.698064,98800.0,1558,1229
2019-11-26 12:00:25.454550,98900.0,1558,1229
2019-11-27 12:00:25.764204,98900.0,1558,1229
2019-11-28 12:00:24.414288,99000.0,1558,1230
2019-11-29 12:00:25.718842,99000.0,1558,1231
2019-11-30 12:00:26.798787,99000.0,1558,1231
2019-12-01 12:00:25.444576,99100.0,1558,1232
2019-12-02 12:00:25.512161,99200.0,1558,1232
2019-12-03 12:00:25.491505,99300.0,1557,1232
2019-12-04 12:00:45.761691,99400.0,1557,1232
2019-12-05 12:00:34.441466,99300.0,1557,1232
2019-12-06 12:00:38.548760,99400.0,1557,1232
2019-12-07 12:00:27.196065,99400.0,1557,1232
2019-12-08 12:00:27.463293,99500.0,1557,1232
2019-12-09 12:00:27.864305,99500.0,1557,1232
2019-12-10 12:00:25.826373,99600.0,1557,1232
2019-12-11 12:00:28.463574,99600.0,1558,1233
2019-12-12 12:00:29.656303,99700.0,1558,1233
2019-12-13 12:00:29.554458,99700.0,1558,1233
2019-12-14 12:00:26.368943,99700.0,1558,1235
2019-12-15 12:00:28.741334,99800.0,1558,1235
2019-12-16 12:00:28.594132,99700.0,1557,1236
2019-12-17 12:00:30.802525,99800.0,1557,1236
2019-12-18 12:00:29.926475,99900.0,1556,1236
2019-12-19 12:00:31.142515,99900.0,1556,1236
2019-12-20 12:00:27.260770,100000.0,1556,1236
2019-12-21 12:00:26.912348,100000.0,1556,1236
2019-12-22 12:00:28.578575,100000.0,1556,1236
2019-12-23 12:00:27.264951,100100.0,1555,1236
2019-12-24 12:00:26.514097,100100.0,1555,1236
2019-12-25 12:00:28.053903,100100.0,1555,1236
2019-12-26 12:00:27.258440,100100.0,1555,1236
2019-12-27 12:02:28.279602,100200.0,1555,1236
2019-12-28 12:00:26.673632,100200.0,1554,1236
2019-12-29 12:00:27.907869,100200.0,1555,1236
2019-12-30 12:00:28.055214,100200.0,1555,1236
2019-12-31 12:00:29.152694,100300.0,1556,1236
2020-01-01 12:00:27.686609,100300.0,1556,1237
2020-01-02 12:00:28.028377,100300.0,1556,1237
2020-01-03 12:00:27.685615,100300.0,1555,1237
2020-01-04 12:00:28.693162,100300.0,1555,1237
2020-01-05 12:00:27.524545,100400.0,1555,1237
2020-01-06 12:00:48.539550,100400.0,1555,1238
2020-01-07 12:00:29.620318,100400.0,1555,1238
2020-01-08 12:00:28.971909,100500.0,1556,1238
2020-01-09 12:00:34.419349,100600.0,1556,1238
2020-01-10 12:00:37.314876,100600.0,1556,1238
2020-01-11 12:00:28.739413,100700.0,1555,1238
2020-01-12 12:00:29.885020,100700.0,1554,1238
2020-01-13 12:00:29.369352,100800.0,1554,1238
2020-01-14 12:00:29.894155,100800.0,1553,1238
2020-01-15 12:00:29.029324,100900.0,1556,1238
2020-01-16 12:00:45.437057,101000.0,1555,1239
2020-01-17 12:00:27.361307,101000.0,1556,1240
2020-01-18 12:00:29.082543,101000.0,1556,1240
2020-01-19 12:00:28.795465,101100.0,1556,1240
2020-01-20 12:00:29.875686,101100.0,1556,1241
2020-01-21 12:00:29.081822,101100.0,1555,1242
2020-01-22 12:00:27.999010,101200.0,1556,1244
2020-01-23 12:00:28.746542,101200.0,1556,1245
2020-01-24 12:00:28.919569,101200.0,1556,1245
2020-01-25 12:00:29.292249,101300.0,1556,1245
